ID,Progress,Duration,Finished,grit_pass1,grit_pass2,grit_pass3,grit_pass4,grit_pers1,grit_pers2,grit_pers3,grit_pers4,selfcont1,selfcont2,selfcont3,selfcont4,curiosity1,curiosity2,curiosity3,curiosity4,mindset1,mindset2,mindset3,mindset4,Happy,Sad,Anxious,Joyful,Angry,Relaxed,LS,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,white,black,asian,hispanic,amindian,pacisl,multirace,female,grade,gpa_mp1,gpa_mp2,gpa_mp3
115,100,847,1,3,4,3,3,2,3,3,3,3,4,3,3,2,3,3,3,6,6,6,6,3,4,3,3,3,3,1,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,86.96333333,84.89333333,83.50833333
116,100,865,1,2,5,5,5,4,4,3,5,4,4,3,1,2,4,3,4,3,1,6,5,4,2,5,4,3,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,81.985,79.30833333,79.77166667
117,100,4628,1,3,3,4,2,3,2,3,5,2,3,4,3,2,4,3,4,3,3,5,5,3,4,3,4,2,4,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,77.774,65.346,68.202
118,100,1035,1,3,3,2,3,2,2,3,2,3,2,2,2,3,2,3,2,3,3,3,3,2,3,2,3,2,2,3,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,63.188,57.46,57.584
119,100,854,1,3,4,4,5,2,3,4,4,2,3,3,2,4,5,4,5,2,2,5,5,3,4,5,3,2,2,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,87.43,84.94833333,90.09166667
120,100,1848,1,3,5,4,5,5,5,5,4,3,3,4,3,2,5,3,4,5,6,4,6,5,2,3,4,3,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,83.314,82.068,77.948
121,100,1053,1,4,4,3,5,3,4,3,4,2,2,3,1,3,5,2,4,3,2,5,4,3,4,5,4,5,2,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,88.59,81.6325,83.57
122,100,1719,1,5,5,4,5,5,5,4,5,5,5,4,4,4,5,3,3,2,2,6,6,5,2,3,4,3,5,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,97.826,95.34,96.282
123,38,1214,0,5,5,2,5,4,5,4,4,3,1,2,1,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,1,0,0,0,0,0,0,0,10,85.4725,83.2025,85.5025
124,100,1198,1,2,4,3,4,5,5,4,4,2,1,2,2,3,4,3,4,2,3,4,4,4,2,4,3,2,3,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,93.37,92.166,90.518
125,100,1544,1,5,4,4,5,4,4,4,4,3,3,3,2,2,5,1,3,3,3,4,4,4,1,5,4,2,5,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,87.245,80.91166667,85.965
126,100,541,1,4,4,3,3,2,3,3,3,3,3,4,5,3,4,5,3,1,1,6,6,4,2,3,4,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,1,8,94.844,96.854,96.962
127,28,6921,0,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,0,8,74.134,77.26,78.316
128,100,2452,1,3,5,4,1,5,4,5,4,5,2,3,4,3,4,5,2,NA,3,NA,4,5,2,1,4,2,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,82.678,81.398,75.298
129,100,1371,1,4,2,1,1,1,3,2,2,1,1,2,2,1,2,3,3,3,3,4,2,3,2,3,2,2,2,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,12,91.545,89.96,89.215
130,100,983,1,2,4,4,3,3,2,2,3,1,3,3,2,2,3,4,2,4,5,4,4,3,3,4,3,1,3,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,88.765,89.20166667,86.37333333
131,100,1063,1,4,3,4,5,2,3,3,2,1,3,3,4,3,4,4,5,5,4,3,3,4,4,4,4,1,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,12,90.02,85.7225,86.6
132,100,787,1,1,1,3,5,1,1,2,2,1,2,3,2,2,5,4,1,3,4,4,3,3,4,4,3,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,84.758,86.824,84.748
133,100,1054,1,2,4,3,4,3,4,3,4,2,3,4,3,3,5,3,3,2,2,5,5,4,3,3,4,3,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,81.402,70.934,80.668
134,100,567,1,2,3,3,5,3,3,4,5,3,4,5,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,83.305,85.03,77.6425
135,100,1804,1,3,3,3,3,3,1,2,2,1,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,NA,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,68.5,59.67,66.954
136,100,906,1,5,5,5,5,5,1,5,5,3,1,5,1,5,5,1,5,NA,NA,6,NA,5,5,5,5,5,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,84.64833333,80.028,83.95666667
137,100,777,1,1,3,2,4,3,3,3,3,3,2,4,3,1,3,2,2,4,3,4,4,3,4,3,3,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,81.07833333,77.085,78.45666667
138,100,557,1,5,5,4,4,4,5,4,4,1,4,5,5,3,4,3,4,2,6,4,4,4,2,2,4,2,2,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,88.28,92.95666667,82.89666667
139,100,971,1,4,4,2,5,3,4,3,2,3,3,3,2,2,3,2,5,3,4,3,3,4,2,3,5,3,1,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,82.37,76.145,75.33166667
140,100,1710,1,2,5,3,4,3,4,5,3,3,3,2,3,3,4,3,3,5,5,3,3,3,2,4,3,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,89.56666667,91.40666667,94.115
141,100,1018,1,2,5,4,5,2,3,4,3,1,3,2,4,5,4,3,5,2,2,6,6,3,4,4,3,1,2,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,90.4625,89.96,92.196
142,100,1208,1,2,5,3,3,4,3,4,4,2,3,4,3,3,5,4,5,3,3,4,4,3,2,4,3,2,2,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,90.63833333,90.54,92.54666667
143,100,1009,1,5,5,1,4,3,3,5,4,1,4,4,3,5,2,4,3,3,4,4,2,5,2,3,4,1,1,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,91.78,90.684,85.8
144,86,569,0,1,1,1,5,1,4,2,4,2,1,2,4,1,2,3,1,5,2,5,5,2,4,3,2,3,1,NA,Off,Off,Off,Off,On,Off,Off,Off,0,0,1,0,0,0,0,1,10,84.86,81.344,85.448
145,100,777,1,1,5,2,3,3,3,5,4,2,3,3,2,1,4,4,2,3,4,3,3,3,4,4,2,4,1,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,79.284,68.986,79.178
146,100,1181,1,2,4,3,3,3,4,5,4,2,3,2,5,2,4,4,5,5,5,5,5,4,3,4,4,5,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,78.595,80.035,70.2925
147,100,875,1,3,3,4,1,4,3,1,5,4,4,5,5,3,5,4,4,5,5,5,5,3,5,5,3,5,4,1,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,70.99666667,76.34,71.44166667
148,100,778,1,1,1,3,1,2,1,1,2,1,2,5,1,2,2,4,4,5,2,5,5,2,4,5,2,5,5,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,10,66.322,68.636,66.884
149,100,872,1,3,5,5,5,3,5,5,4,4,4,5,4,1,4,2,2,4,6,3,3,3,NA,5,4,3,1,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,95.4625,95.19,93.6075
150,100,751,1,4,5,2,3,4,3,3,1,1,1,3,3,1,5,1,2,6,3,3,3,2,5,3,2,4,3,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,8,86.32166667,85.01333333,83.12666667
151,100,554,1,3,3,3,3,4,2,3,5,2,3,3,3,2,2,4,4,4,4,3,5,3,3,3,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,93.892,92.954,89.98
152,100,891,1,1,3,4,1,2,1,4,4,1,3,1,1,1,2,1,3,2,2,6,6,2,3,4,3,2,3,2,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,10,63.825,63.7075,60.62
153,5,86,0,1,NA,NA,NA,NA,NA,2,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,1,8,80.6375,76.085,72.79
154,18,1542,0,NA,2,4,3,2,1,2,3,2,2,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,1,0,0,0,0,0,0,0,9,67.52,59.7325,54.4175
155,100,1027,1,5,5,4,5,4,4,4,4,5,4,5,3,3,5,3,4,3,3,4,4,3,3,2,2,2,3,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,94.01333333,92.34,93.565
156,100,786,1,1,4,4,3,3,4,5,5,4,4,5,3,3,4,3,3,4,4,3,4,3,4,2,5,1,5,2,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,10,67.17,82.805,64.0325
157,79,1363,0,2,5,2,5,3,5,5,3,3,5,3,4,2,5,3,5,NA,NA,NA,NA,4,3,1,3,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,94.1,92.0675,96.5375
158,100,605,1,3,5,3,4,4,2,4,4,2,2,3,4,1,4,3,3,3,5,5,4,5,2,3,3,2,5,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,82.2425,78.24,79.9
159,100,797,1,5,5,3,4,3,4,3,3,3,2,3,2,2,3,2,2,1,4,6,4,4,4,2,2,3,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,91.3575,94.15,92.57
160,100,8155,1,5,4,5,5,3,3,4,4,3,3,4,3,2,3,2,5,3,5,4,4,2,3,2,3,1,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,84.008,80.07,71.934
161,100,967,1,2,3,4,5,3,4,5,5,1,3,3,3,2,5,3,5,1,2,5,4,3,4,4,3,2,3,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,77.8375,77.39,83.9725
162,100,1034,1,1,4,5,4,2,2,2,4,3,2,4,3,2,2,2,3,4,3,2,3,2,2,2,3,4,1,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,74.262,69.41,72.924
163,100,715,1,1,4,3,5,3,3,3,4,2,3,3,2,1,4,2,1,2,2,2,5,4,4,2,3,4,2,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,81.188,83.678,84.654
164,100,1354,1,3,5,5,5,4,5,4,5,3,1,3,1,3,4,4,2,2,2,5,4,4,4,5,4,2,1,4,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,1,9,90.475,80.305,82.28
165,100,984,1,5,5,2,5,4,5,3,3,3,3,1,5,4,4,3,2,1,2,5,5,4,2,3,4,3,3,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,97.04333333,97.4,98.07
166,100,957,1,4,4,5,3,3,5,4,4,2,3,3,4,3,4,4,3,2,2,4,4,4,2,5,4,1,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,91.32,90.43666667,89.84
167,100,1159,1,5,5,3,4,3,2,2,3,2,2,2,2,1,3,1,3,3,4,5,5,2,3,2,4,4,1,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,83.405,78.52666667,76.87666667
168,100,1309,1,1,4,5,4,2,4,4,4,3,4,3,4,1,4,3,3,3,3,4,4,2,4,4,2,4,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,86.5325,87.0425,86.2475
169,100,1113,1,4,4,3,4,3,4,4,5,1,5,3,3,4,3,3,3,3,4,5,5,5,3,4,5,4,4,5,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,8,81.864,70.474,70.11
170,100,1481,1,4,5,4,5,3,4,5,3,1,3,4,2,3,4,3,3,2,4,5,4,2,4,5,3,5,2,2,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,83.92,73.59333333,75.145
171,66,1859,0,1,2,1,2,2,2,2,2,2,2,4,1,2,1,1,1,NA,NA,NA,NA,3,1,1,3,1,3,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,71.576,73.812,87.168
172,100,935,1,1,5,3,2,4,4,4,5,4,3,4,3,2,2,5,2,1,1,6,4,3,4,3,2,4,1,3,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,82.746,80.466,85.596
173,100,670,1,4,4,2,5,3,4,3,4,2,3,4,2,2,5,4,4,3,3,6,6,4,3,4,2,3,2,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,90.014,88.382,83.962
174,100,701,1,4,3,5,4,5,4,5,5,3,2,1,3,4,5,4,5,2,2,2,2,3,2,2,2,3,5,3,Off,Off,Off,Off,Off,Off,On,Off,0,1,0,0,0,0,0,1,10,70.03166667,59.42166667,60.03333333
175,100,1141,1,5,5,2,5,3,5,5,3,3,3,3,4,3,5,2,5,4,5,6,6,3,5,5,3,3,2,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,0,0,1,1,1,12,100,92.475,94
176,100,1003,1,1,4,1,2,3,4,2,2,3,1,3,1,2,2,2,1,4,5,5,4,4,3,2,5,4,4,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,90.52,89.916,85.028
177,100,1017,1,5,5,4,5,5,4,5,5,2,5,5,5,5,5,4,4,2,2,5,4,4,2,2,4,3,4,3,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,10,86.046,82.758,82.818
178,100,830,1,5,5,4,5,3,3,2,4,1,2,4,2,2,5,3,3,5,6,3,1,4,4,5,3,1,3,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,89.45833333,88.52166667,87.915
179,100,1508,1,4,2,2,3,2,3,1,2,2,2,2,4,3,1,5,3,2,3,4,3,2,3,3,2,4,3,1,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,83.024,83.394,79.116
180,81,338323,0,2,5,2,5,5,5,4,5,3,3,3,2,4,3,2,3,NA,NA,NA,NA,4,1,4,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,78.91,78.93,66.64
181,100,1089,1,2,2,1,1,1,4,3,2,2,1,1,5,1,1,4,1,2,2,5,5,3,3,3,3,3,3,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,88.15833333,88.31,87.47833333
182,100,3880,1,2,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,3,1,1,2,1,4,5,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,12,78.936,70.786,64.64
183,100,794,1,1,3,4,5,3,5,4,4,4,4,3,2,3,5,4,5,2,3,4,4,3,4,4,4,4,2,NA,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,11,92.89,95.87833333,94.72833333
184,100,1239,1,5,5,4,5,2,2,2,4,2,2,2,3,2,5,2,4,1,1,6,4,4,4,5,3,4,3,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,10,73.412,76.788,73.746
185,100,988,1,3,1,5,2,2,2,1,1,2,3,1,2,1,2,2,5,4,2,5,6,3,1,2,3,3,5,3,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,10,77.978,75.184,68.39666667
186,100,751,1,3,5,2,4,4,4,4,4,4,4,4,2,3,4,4,2,4,4,4,3,4,3,2,2,2,4,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,11,93.64333333,90.91666667,91.49833333
187,100,1208,1,2,3,4,3,5,3,5,4,2,3,4,2,3,3,2,2,5,2,4,5,5,3,3,5,2,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,85.796,79.372,80.606
188,100,1469,1,1,4,2,3,2,4,3,4,2,2,3,2,2,3,4,1,1,5,5,5,4,2,3,3,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,95.6275,92.715,93.4475
189,100,988,1,4,5,2,5,1,4,4,5,2,2,3,2,3,4,3,3,2,4,5,4,3,4,4,4,2,2,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,92.822,91.004,90.116
190,100,1106,1,1,5,4,4,5,5,5,5,4,5,5,5,5,5,5,2,2,2,6,6,5,2,1,5,4,3,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,85.7125,91.9025,88.9675
191,100,944,1,1,1,1,3,3,3,2,3,3,2,2,5,3,3,NA,3,3,4,5,5,4,3,2,3,4,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,62.86,58.814,60.908
192,100,13206,1,5,4,3,5,3,3,3,3,2,3,4,1,4,3,3,4,2,2,5,4,4,3,4,4,4,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,NA,NA,62.5975,NA
193,100,1514,1,2,5,4,4,2,4,4,4,2,3,4,4,3,5,4,3,2,4,6,4,3,3,4,4,3,2,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,83.33,81.08333333,79.70333333
194,66,1075,0,3,4,4,4,3,3,4,3,4,3,4,3,3,4,4,3,NA,NA,NA,NA,5,2,5,3,5,4,5,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,10,78.25833333,76.15166667,82.60166667
195,100,740,1,3,4,3,3,3,3,4,4,2,2,3,3,2,3,3,4,1,2,5,5,4,3,4,4,3,4,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,57.874,53.946,54.768
196,100,611,1,1,4,4,4,3,4,3,4,1,2,2,2,1,3,2,2,2,4,5,5,4,1,1,4,2,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,69.198,64.59,63.78
197,100,955,1,4,5,3,5,5,4,4,4,1,NA,2,4,3,5,5,5,2,1,5,6,3,2,4,3,2,1,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,1,1,1,10,79.165,75.56,78.585
198,100,887,1,4,4,3,5,NA,3,5,4,3,2,3,3,2,4,4,3,3,2,4,5,4,2,3,5,3,3,5,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,92.1075,89.725,92.9075
199,5,2250,0,NA,4,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,0,1,0,0,0,0,8,92.1075,89.725,92.9075
200,100,1833,1,5,4,2,4,4,3,2,4,3,2,3,4,1,3,3,3,2,1,5,5,5,2,4,4,2,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,0,1,0,0,1,9,74.6525,87.39,83.5125
201,100,1336,1,3,5,5,5,3,3,3,4,3,2,5,5,3,5,4,3,4,3,5,6,5,3,4,4,3,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,72,72.75285714,72.54857143
202,100,771,1,2,3,2,2,3,3,4,3,1,2,3,3,2,2,2,2,4,4,4,4,5,2,2,4,3,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,97.305,95.1925,91.5925
203,100,1663,1,2,4,4,3,3,1,5,4,1,3,1,1,1,1,5,2,4,4,4,4,3,1,2,4,4,4,2,Off,Off,Off,Off,Off,Off,Off,On,0,1,0,0,0,0,0,0,9,57.45666667,62.505,59.93833333
204,65,565,0,5,5,3,5,3,5,5,5,2,1,5,4,5,3,1,5,NA,NA,NA,NA,4,3,3,4,3,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,0,9,82.73833333,79.56833333,79.39333333
205,100,1261,1,4,5,1,2,5,3,4,5,5,4,NA,4,3,5,2,4,5,1,5,6,5,4,5,5,3,5,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,78.22833333,74.97166667,81.43166667
206,1,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,0,12,68.9,59.805,59.665
207,100,704,1,1,3,2,4,3,3,3,3,1,2,3,3,3,3,3,3,2,3,4,2,3,4,4,3,4,3,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,8,89.48666667,87.55833333,87.15833333
208,100,731,1,5,5,2,5,3,3,2,5,1,2,5,3,2,5,3,5,1,1,6,6,2,4,3,2,5,1,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,87.94,85.71333333,77.125
209,96,1034,0,5,4,3,5,3,5,4,5,5,4,3,5,2,4,5,3,2,2,4,4,4,2,5,4,3,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,10,88.85333333,86.02,93.045
210,100,929,1,3,4,3,5,2,1,4,3,2,1,1,5,1,2,1,1,2,3,5,5,2,5,5,3,2,1,3,Off,Off,Off,Off,Off,On,Off,Off,0,0,0,1,0,0,0,1,9,88.292,87.032,83.284
211,100,279,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,NA,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,78.504,72.968,73.37
212,100,924,1,3,4,2,3,3,3,1,4,3,4,1,4,4,2,4,1,4,4,6,4,2,1,3,2,3,5,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,77.60833333,68.18714286,64.06857143
213,100,979,1,1,3,2,5,4,4,3,4,4,4,3,1,2,2,3,1,2,2,5,6,4,3,4,3,2,3,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,96.098,84.746,90.376
214,100,1438,1,4,4,4,5,3,3,4,3,3,3,4,4,2,5,3,2,4,6,5,4,3,2,4,3,2,2,5,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,11,88.75,93.532,90.064
215,100,905,1,1,3,1,3,3,3,3,3,1,2,3,2,2,4,2,2,3,3,6,4,4,2,4,4,1,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,91.27,90.14166667,88.795
216,100,386,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,72.22,88.1125,79.605
217,100,1059,1,2,4,3,3,3,2,3,4,3,2,3,3,3,3,3,2,3,4,5,4,4,2,4,4,2,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,55.255,NA,61.74
218,100,1229,1,3,4,3,4,2,4,4,4,3,4,3,4,3,4,4,3,2,4,4,4,4,2,3,3,3,3,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,67.122,81.686,87.978
219,100,5850,1,2,5,3,5,4,4,3,4,3,1,3,2,1,3,3,4,1,1,6,6,4,1,4,4,3,2,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,73.86,64.17,67.56833333
220,100,1017,1,1,1,3,2,2,2,3,4,1,2,2,3,1,5,2,3,1,2,6,6,4,3,5,3,1,5,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,73.39666667,71.20333333,68.6875
221,100,1336,1,1,2,3,4,2,3,1,2,2,1,1,1,3,3,3,3,5,4,4,2,3,4,3,3,5,4,1,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,74.475,72.59,72.5725
222,100,893,1,2,4,4,4,3,3,4,3,4,3,4,3,4,5,5,4,1,1,6,6,4,3,5,4,2,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,81.47,80.92333333,84.91
223,100,680,1,1,4,4,5,3,3,4,3,2,3,3,3,3,4,3,2,4,5,3,3,3,5,4,2,3,2,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,1,9,95.45333333,94.93666667,93.35333333
224,100,1741,1,2,3,3,2,2,3,2,3,3,2,3,2,3,3,4,2,4,4,4,4,4,2,2,5,3,4,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,68.986,75.93,63.392
225,100,1223,1,1,3,3,3,3,2,3,2,2,2,3,5,1,3,3,1,4,4,4,4,3,3,3,3,3,3,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,61.376,62.766,66.592
226,100,1302,1,5,5,3,4,3,3,4,5,2,3,4,1,2,4,2,2,2,2,5,5,4,1,3,3,1,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,81.19,79.28333333,76.27
227,100,929,1,4,4,3,2,3,3,4,4,3,2,4,4,3,3,2,3,2,5,5,4,2,4,3,2,3,1,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,76.624,70.686,78.894
228,100,5023,1,5,5,3,5,3,3,3,3,1,1,5,2,3,4,4,4,2,4,4,4,3,4,4,3,3,2,3,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,1,12,91.2975,87.42,81.71
229,100,724,1,4,5,4,5,3,4,3,5,1,3,4,3,5,4,4,4,1,3,5,6,3,4,2,3,3,4,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,86.96,84.252,78.19
230,100,872,1,2,5,2,5,4,4,3,3,3,2,4,3,2,4,3,4,1,2,5,6,5,2,3,5,2,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,8,94.54,97.24,98.195
